"REF_DATE","GEO","DGUID","Estimate","North American Industry Classification System (NAICS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018-08","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1446.20","A","","","2"
"2018-09","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1448.84","A","","","2"
"2018-10","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1438.19","A","","","2"
"2018-11","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1459.05","A","","","2"
"2018-12","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1425.06","A","","","2"
"2019-01","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1422.81","A","","","2"
"2019-02","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1427.33","A","","","2"
"2019-03","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1418.52","A","","","2"
"2019-04","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1478.18","A","","","2"
"2019-05","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1515.76","A","","","2"
"2019-06","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1448.36","A","","","2"
"2019-07","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1461.92","A","","","2"
"2019-08","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1445.42","A","","","2"
"2019-09","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1429.02","B","","","2"
"2019-10","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1478.56","B","","","2"
"2019-11","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1498.04","B","","","2"
"2019-12","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1467.79","B","","","2"
"2020-01","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1466.61","B","","","2"
"2020-02","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1489.85","B","","","2"
"2020-03","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1488.92","B","","","2"
"2020-04","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1600.61","B","","","2"
"2020-05","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1572.41","B","","","2"
"2020-06","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1526.66","B","","","2"
"2020-07","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1529.47","B","","","2"
"2020-08","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1533.71","B","","","2"
"2020-09","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1475.16","B","","","2"
"2020-10","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1491.83","B","","","2"
"2020-11","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1490.38","B","","","2"
"2020-12","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1490.00","B","","","2"
"2021-01","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1502.39","B","","","2"
"2021-02","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1477.84","B","","","2"
"2021-03","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1502.36","B","","","2"
"2021-04","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1482.62","B","","","2"
"2021-05","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1516.70","B","","","2"
"2021-06","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1507.94","B","","","2"
"2021-07","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1573.12","B","","","2"
"2021-08","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1516.59","B","","","2"
"2021-09","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1551.40","B","","","2"
